zone_id,bn_prob,eta_min,severity,action,scored_at
pick-b,0.395,,normal,,1772554357664
pack,0.225,,normal,,1772554357664
stage-out,0.38,,normal,,1772554357664
dock-c,0.121,,normal,,1772554357664
dock-d,0.424,,normal,,1772554357664
dock-a,0.156,,normal,,1772554361664
dock-b,0.316,,normal,,1772554361664
stage-in,0.343,,normal,,1772554361664
aisle-1-4,0.193,,normal,,1772554361664
aisle-5-8,0.199,,normal,,1772554361664
aisle-9-12,0.416,,normal,,1772554361664
pick-a,0.081,,normal,,1772554361664
pick-b,0.424,,normal,,1772554361664
pack,0.216,,normal,,1772554361664
stage-out,0.437,,normal,,1772554361664
dock-c,0.126,,normal,,1772554361664
dock-d,0.494,15.7,normal,,1772554361664
dock-a,0.192,,normal,,1772554365664
dock-b,0.233,,normal,,1772554365664
stage-in,0.271,,normal,,1772554365664
aisle-1-4,0.179,,normal,,1772554365664
aisle-5-8,0.179,,normal,,1772554365664
aisle-9-12,0.367,,normal,,1772554365664
pick-a,0.1,,normal,,1772554365664
pick-b,0.277,,normal,,1772554365664
pack,0.228,,normal,,1772554365664
stage-out,0.433,,normal,,1772554365664
dock-c,0.162,,normal,,1772554365664
dock-d,0.49,15.8,normal,,1772554365664
dock-a,0.197,,normal,,1772554369664
dock-b,0.28,,normal,,1772554369664
stage-in,0.274,,normal,,1772554369664
aisle-1-4,0.149,,normal,,1772554369664
aisle-5-8,0.292,,normal,,1772554369664
aisle-9-12,0.387,,normal,,1772554369664
pick-a,0.123,,normal,,1772554369664
pick-b,0.291,,normal,,1772554369664
pack,0.207,,normal,,1772554369664
stage-out,0.38,,normal,,1772554369664
dock-c,0.111,,normal,,1772554369664
dock-d,0.481,16.0,normal,,1772554369664
dock-a,0.166,,normal,,1772554373664
dock-b,0.312,,normal,,1772554373664
stage-in,0.262,,normal,,1772554373664
aisle-1-4,0.164,,normal,,1772554373664
aisle-5-8,0.288,,normal,,1772554373664
aisle-9-12,0.362,,normal,,1772554373664
pick-a,0.182,,normal,,1772554373664
pick-b,0.293,,normal,,1772554373664
pack,0.225,,normal,,1772554373664
stage-out,0.398,,normal,,1772554373664
dock-c,0.105,,normal,,1772554373664
dock-d,0.447,,normal,,1772554373664
dock-a,0.132,,normal,,1772554377664
dock-b,0.28,,normal,,1772554377664
stage-in,0.24,,normal,,1772554377664
aisle-1-4,0.175,,normal,,1772554377664
aisle-5-8,0.326,,normal,,1772554377664
aisle-9-12,0.386,,normal,,1772554377664
pick-a,0.078,,normal,,1772554377664
pick-b,0.298,,normal,,1772554377664
pack,0.199,,normal,,1772554377664
stage-out,0.431,,normal,,1772554377664
dock-c,0.136,,normal,,1772554377664
dock-d,0.431,,normal,,1772554377664
dock-a,0.16,,normal,,1772554381664
dock-b,0.341,,normal,,1772554381664
stage-in,0.255,,normal,,1772554381664
aisle-1-4,0.183,,normal,,1772554381664
aisle-5-8,0.275,,normal,,1772554381664
aisle-9-12,0.406,,normal,,1772554381664
pick-a,0.119,,normal,,1772554381664
pick-b,0.333,,normal,,1772554381664
pack,0.205,,normal,,1772554381664
stage-out,0.405,,normal,,1772554381664
dock-c,0.18,,normal,,1772554381664
dock-d,0.47,16.2,normal,,1772554381664
dock-a,0.205,,normal,,1772554385664
dock-b,0.334,,normal,,1772554385664
stage-in,0.257,,normal,,1772554385664
aisle-1-4,0.224,,normal,,1772554385664
aisle-5-8,0.279,,normal,,1772554385664
aisle-9-12,0.339,,normal,,1772554385664
pick-a,0.149,,normal,,1772554385664
pick-b,0.231,,normal,,1772554385664
pack,0.117,,normal,,1772554385664
stage-out,0.437,,normal,,1772554385664
dock-c,0.131,,normal,,1772554385664
dock-d,0.405,,normal,,1772554385664
dock-a,0.21,,normal,,1772554389664
dock-b,0.304,,normal,,1772554389664
stage-in,0.204,,normal,,1772554389664
aisle-1-4,0.199,,normal,,1772554389664
aisle-5-8,0.266,,normal,,1772554389664
aisle-9-12,0.287,,normal,,1772554389664
pick-a,0.148,,normal,,1772554389664
pick-b,0.224,,normal,,1772554389664
pack,0.159,,normal,,1772554389664
stage-out,0.426,,normal,,1772554389664
dock-c,0.104,,normal,,1772554389664
dock-d,0.423,,normal,,1772554389664
dock-a,0.176,,normal,,1772554393664
dock-b,0.316,,normal,,1772554393664
stage-in,0.239,,normal,,1772554393664
aisle-1-4,0.209,,normal,,1772554393664
aisle-5-8,0.286,,normal,,1772554393664
aisle-9-12,0.255,,normal,,1772554393664
pick-a,0.088,,normal,,1772554393664
pick-b,0.154,,normal,,1772554393664
pack,0.17,,normal,,1772554393664
stage-out,0.367,,normal,,1772554393664
dock-c,0.162,,normal,,1772554393664
dock-d,0.418,,normal,,1772554393664
dock-a,0.179,,normal,,1772554397664
dock-b,0.382,,normal,,1772554397664
stage-in,0.243,,normal,,1772554397664
aisle-1-4,0.264,,normal,,1772554397664
aisle-5-8,0.205,,normal,,1772554397664
aisle-9-12,0.253,,normal,,1772554397664
pick-a,0.067,,normal,,1772554397664
pick-b,0.172,,normal,,1772554397664
pack,0.105,,normal,,1772554397664
stage-out,0.426,,normal,,1772554397664
dock-c,0.176,,normal,,1772554397664
dock-d,0.422,,normal,,1772554397664
dock-a,0.189,,normal,,1772554401664
dock-b,0.364,,normal,,1772554401664
stage-in,0.209,,normal,,1772554401664
aisle-1-4,0.289,,normal,,1772554401664
aisle-5-8,0.158,,normal,,1772554401664
aisle-9-12,0.259,,normal,,1772554401664
pick-a,0.09,,normal,,1772554401664
pick-b,0.214,,normal,,1772554401664
pack,0.163,,normal,,1772554401664
stage-out,0.419,,normal,,1772554401664
dock-c,0.176,,normal,,1772554401664
dock-d,0.409,,normal,,1772554401664
dock-a,0.213,,normal,,1772554405664
dock-b,0.327,,normal,,1772554405664
stage-in,0.172,,normal,,1772554405664
aisle-1-4,0.319,,normal,,1772554405664
aisle-5-8,0.168,,normal,,1772554405664
aisle-9-12,0.257,,normal,,1772554405664
pick-a,0.122,,normal,,1772554405664
pick-b,0.161,,normal,,1772554405664
pack,0.131,,normal,,1772554405664
stage-out,0.438,,normal,,1772554405664
dock-c,0.101,,normal,,1772554405664
dock-d,0.408,,normal,,1772554405664
dock-a,0.167,,normal,,1772554409664
dock-b,0.328,,normal,,1772554409664
stage-in,0.196,,normal,,1772554409664
aisle-1-4,0.313,,normal,,1772554409664
aisle-5-8,0.174,,normal,,1772554409664
aisle-9-12,0.221,,normal,,1772554409664
pick-a,0.116,,normal,,1772554409664
pick-b,0.249,,normal,,1772554409664
pack,0.166,,normal,,1772554409664
stage-out,0.424,,normal,,1772554409664
dock-c,0.103,,normal,,1772554409664
dock-d,0.399,,normal,,1772554409664
dock-a,0.208,,normal,,1772554413664
dock-b,0.336,,normal,,1772554413664
stage-in,0.139,,normal,,1772554413664
aisle-1-4,0.362,,normal,,1772554413664
aisle-5-8,0.118,,normal,,1772554413664
aisle-9-12,0.241,,normal,,1772554413664
pick-a,0.089,,normal,,1772554413664
pick-b,0.305,,normal,,1772554413664
pack,0.115,,normal,,1772554413664
stage-out,0.421,,normal,,1772554413664
dock-c,0.173,,normal,,1772554413664
dock-d,0.395,,normal,,1772554413664
dock-a,0.163,,normal,,1772554417664
dock-b,0.366,,normal,,1772554417664
stage-in,0.195,,normal,,1772554417664
aisle-1-4,0.397,,normal,,1772554417664
aisle-5-8,0.173,,normal,,1772554417664
aisle-9-12,0.351,,normal,,1772554417664
pick-a,0.066,,normal,,1772554417664
pick-b,0.27,,normal,,1772554417664
pack,0.132,,normal,,1772554417664
stage-out,0.402,,normal,,1772554417664
dock-c,0.114,,normal,,1772554417664
dock-d,0.308,,normal,,1772554417664
dock-a,0.211,,normal,,1772554421664
dock-b,0.347,,normal,,1772554421664
stage-in,0.279,,normal,,1772554421664
aisle-1-4,0.384,,normal,,1772554421664
aisle-5-8,0.213,,normal,,1772554421664
aisle-9-12,0.317,,normal,,1772554421664
pick-a,0.12,,normal,,1772554421664
pick-b,0.259,,normal,,1772554421664
pack,0.168,,normal,,1772554421664
stage-out,0.444,,normal,,1772554421664
dock-c,0.172,,normal,,1772554421664
dock-d,0.388,,normal,,1772554421664
dock-a,0.183,,normal,,1772554425664
dock-b,0.258,,normal,,1772554425664
stage-in,0.28,,normal,,1772554425664
aisle-1-4,0.362,,normal,,1772554425664
aisle-5-8,0.25,,normal,,1772554425664
aisle-9-12,0.399,,normal,,1772554425664
pick-a,0.166,,normal,,1772554425664
pick-b,0.178,,normal,,1772554425664
pack,0.166,,normal,,1772554425664
stage-out,0.366,,normal,,1772554425664
dock-c,0.163,,normal,,1772554425664
dock-d,0.352,,normal,,1772554425664
dock-a,0.203,,normal,,1772554429664
dock-b,0.268,,normal,,1772554429664
stage-in,0.306,,normal,,1772554429664
aisle-1-4,0.392,,normal,,1772554429664
aisle-5-8,0.248,,normal,,1772554429664
aisle-9-12,0.41,,normal,,1772554429664
pick-a,0.213,,normal,,1772554429664
pick-b,0.165,,normal,,1772554429664
pack,0.178,,normal,,1772554429664
stage-out,0.402,,normal,,1772554429664
dock-c,0.149,,normal,,1772554429664
dock-d,0.308,,normal,,1772554429664
dock-a,0.185,,normal,,1772554433664
dock-b,0.276,,normal,,1772554433664
stage-in,0.315,,normal,,1772554433664
aisle-1-4,0.34,,normal,,1772554433664
aisle-5-8,0.29,,normal,,1772554433664
aisle-9-12,0.405,,normal,,1772554433664
pick-a,0.171,,normal,,1772554433664
pick-b,0.12,,normal,,1772554433664
pack,0.239,,normal,,1772554433664
stage-out,0.392,,normal,,1772554433664
dock-c,0.195,,normal,,1772554433664
dock-d,0.325,,normal,,1772554433664
dock-a,0.161,,normal,,1772554437664
dock-b,0.367,,normal,,1772554437664
stage-in,0.32,,normal,,1772554437664
aisle-1-4,0.346,,normal,,1772554437664
aisle-5-8,0.214,,normal,,1772554437664
aisle-9-12,0.452,16.7,normal,,1772554437664
pick-a,0.231,,normal,,1772554437664
pick-b,0.103,,normal,,1772554437664
pack,0.185,,normal,,1772554437664
stage-out,0.365,,normal,,1772554437664
dock-c,0.253,,normal,,1772554437664
dock-d,0.29,,normal,,1772554437664
dock-a,0.155,,normal,,1772554441664
dock-b,0.357,,normal,,1772554441664
stage-in,0.279,,normal,,1772554441664
aisle-1-4,0.365,,normal,,1772554441664
aisle-5-8,0.173,,normal,,1772554441664
aisle-9-12,0.416,,normal,,1772554441664
pick-a,0.185,,normal,,1772554441664
pick-b,0.207,,normal,,1772554441664
pack,0.268,,normal,,1772554441664
stage-out,0.412,,normal,,1772554441664
dock-c,0.206,,normal,,1772554441664
dock-d,0.296,,normal,,1772554441664
dock-a,0.267,,normal,,1772554445664
dock-b,0.342,,normal,,1772554445664
stage-in,0.266,,normal,,1772554445664
aisle-1-4,0.362,,normal,,1772554445664
aisle-5-8,0.226,,normal,,1772554445664
aisle-9-12,0.32,,normal,,1772554445664
pick-a,0.188,,normal,,1772554445664
pick-b,0.235,,normal,,1772554445664
pack,0.268,,normal,,1772554445664
stage-out,0.441,,normal,,1772554445664
dock-c,0.277,,normal,,1772554445664
dock-d,0.283,,normal,,1772554445664
dock-a,0.249,,normal,,1772554449664
dock-b,0.231,,normal,,1772554449664
stage-in,0.312,,normal,,1772554449664
aisle-1-4,0.361,,normal,,1772554449664
aisle-5-8,0.186,,normal,,1772554449664
aisle-9-12,0.393,,normal,,1772554449664
pick-a,0.115,,normal,,1772554449664
pick-b,0.221,,normal,,1772554449664
pack,0.254,,normal,,1772554449664
stage-out,0.386,,normal,,1772554449664
dock-c,0.274,,normal,,1772554449664
dock-d,0.264,,normal,,1772554449664
dock-a,0.199,,normal,,1772554453664
dock-b,0.279,,normal,,1772554453664
stage-in,0.365,,normal,,1772554453664
aisle-1-4,0.356,,normal,,1772554453664
aisle-5-8,0.215,,normal,,1772554453664
aisle-9-12,0.429,,normal,,1772554453664
pick-a,0.052,,normal,,1772554453664
pick-b,0.231,,normal,,1772554453664
pack,0.267,,normal,,1772554453664
stage-out,0.399,,normal,,1772554453664
dock-c,0.357,,normal,,1772554453664
dock-d,0.257,,normal,,1772554453664
dock-a,0.211,,normal,,1772554457664
dock-b,0.248,,normal,,1772554457664
stage-in,0.324,,normal,,1772554457664
aisle-1-4,0.377,,normal,,1772554457664
aisle-5-8,0.134,,normal,,1772554457664
aisle-9-12,0.395,,normal,,1772554457664
pick-a,0.128,,normal,,1772554457664
pick-b,0.145,,normal,,1772554457664
pack,0.22,,normal,,1772554457664
stage-out,0.396,,normal,,1772554457664
dock-c,0.36,,normal,,1772554457664
dock-d,0.273,,normal,,1772554457664
dock-a,0.228,,normal,,1772554461664
dock-b,0.259,,normal,,1772554461664
stage-in,0.23,,normal,,1772554461664
aisle-1-4,0.37,,normal,,1772554461664
aisle-5-8,0.185,,normal,,1772554461664
aisle-9-12,0.436,,normal,,1772554461664
pick-a,0.063,,normal,,1772554461664
pick-b,0.091,,normal,,1772554461664
pack,0.199,,normal,,1772554461664
stage-out,0.416,,normal,,1772554461664
dock-c,0.369,,normal,,1772554461664
dock-d,0.296,,normal,,1772554461664
dock-a,0.233,,normal,,1772554465664
dock-b,0.273,,normal,,1772554465664
stage-in,0.276,,normal,,1772554465664
aisle-1-4,0.414,,normal,,1772554465664
aisle-5-8,0.108,,normal,,1772554465664
aisle-9-12,0.377,,normal,,1772554465664
pick-a,0.177,,normal,,1772554465664
pick-b,0.196,,normal,,1772554465664
pack,0.256,,normal,,1772554465664
stage-out,0.443,,normal,,1772554465664
dock-c,0.39,,normal,,1772554465664
dock-d,0.272,,normal,,1772554465664
dock-a,0.291,,normal,,1772554469664
dock-b,0.347,,normal,,1772554469664
stage-in,0.271,,normal,,1772554469664
aisle-1-4,0.41,,normal,,1772554469664
aisle-5-8,0.088,,normal,,1772554469664
aisle-9-12,0.366,,normal,,1772554469664
pick-a,0.132,,normal,,1772554469664
pick-b,0.129,,normal,,1772554469664
pack,0.279,,normal,,1772554469664
stage-out,0.359,,normal,,1772554469664
dock-c,0.36,,normal,,1772554469664
dock-d,0.304,,normal,,1772554469664
dock-a,0.297,,normal,,1772554473664
dock-b,0.296,,normal,,1772554473664
stage-in,0.313,,normal,,1772554473664
aisle-1-4,0.483,15.9,normal,,1772554473664
aisle-5-8,0.156,,normal,,1772554473664
aisle-9-12,0.407,,normal,,1772554473664
pick-a,0.107,,normal,,1772554473664
pick-b,0.168,,normal,,1772554473664
pack,0.28,,normal,,1772554473664
stage-out,0.423,,normal,,1772554473664
dock-c,0.357,,normal,,1772554473664
dock-d,0.269,,normal,,1772554473664
dock-a,0.296,,normal,,1772554477664
dock-b,0.314,,normal,,1772554477664
stage-in,0.274,,normal,,1772554477664
aisle-1-4,0.449,,normal,,1772554477664
aisle-5-8,0.12,,normal,,1772554477664
aisle-9-12,0.358,,normal,,1772554477664
pick-a,0.104,,normal,,1772554477664
pick-b,0.111,,normal,,1772554477664
pack,0.514,15.2,elevated,,1772554477664
stage-out,0.376,,normal,,1772554477664
dock-c,0.366,,normal,,1772554477664
dock-d,0.275,,normal,,1772554477664
dock-a,0.327,,normal,,1772554481664
dock-b,0.333,,normal,,1772554481664
stage-in,0.261,,normal,,1772554481664
aisle-1-4,0.502,15.4,elevated,,1772554481664
aisle-5-8,0.171,,normal,,1772554481664
aisle-9-12,0.369,,normal,,1772554481664
pick-a,0.171,,normal,,1772554481664
pick-b,0.08,,normal,,1772554481664
pack,0.55,14.2,elevated,,1772554481664
stage-out,0.361,,normal,,1772554481664
dock-c,0.369,,normal,,1772554481664
dock-d,0.223,,normal,,1772554481664
dock-a,0.341,,normal,,1772554485664
dock-b,0.27,,normal,,1772554485664
stage-in,0.298,,normal,,1772554485664
aisle-1-4,0.499,15.5,normal,,1772554485664
aisle-5-8,0.168,,normal,,1772554485664
aisle-9-12,0.391,,normal,,1772554485664
pick-a,0.212,,normal,,1772554485664
pick-b,0.123,,normal,,1772554485664
pack,0.635,12.1,elevated,"{""add_workers"": 2, ""add_robots"": 0, ""from_zone"": ""auto""}",1772554485664
stage-out,0.307,,normal,,1772554485664
dock-c,0.341,,normal,,1772554485664
dock-d,0.237,,normal,,1772554485664
dock-a,0.321,,normal,,1772554489664
dock-b,0.302,,normal,,1772554489664
stage-in,0.344,,normal,,1772554489664
aisle-1-4,0.484,15.9,normal,,1772554489664
aisle-5-8,0.225,,normal,,1772554489664
aisle-9-12,0.41,,normal,,1772554489664
pick-a,0.298,,normal,,1772554489664
pick-b,0.136,,normal,,1772554489664
pack,0.707,10.3,elevated,"{""add_workers"": 2, ""add_robots"": 0, ""from_zone"": ""auto""}",1772554489664
stage-out,0.419,,normal,,1772554489664
dock-c,0.371,,normal,,1772554489664
dock-d,0.188,,normal,,1772554489664
dock-a,0.251,,normal,,1772554493664
dock-b,0.257,,normal,,1772554493664
stage-in,0.401,,normal,,1772554493664
aisle-1-4,0.529,14.8,elevated,,1772554493664
aisle-5-8,0.172,,normal,,1772554493664
aisle-9-12,0.412,,normal,,1772554493664
pick-a,0.244,,normal,,1772554493664
pick-b,0.088,,normal,,1772554493664
pack,0.792,8.2,critical,"{""add_workers"": 3, ""add_robots"": 0, ""from_zone"": ""auto""}",1772554493664
stage-out,0.436,,normal,,1772554493664
dock-c,0.362,,normal,,1772554493664
dock-d,0.245,,normal,,1772554493664
dock-a,0.292,,normal,,1772554497664
dock-b,0.209,,normal,,1772554497664
stage-in,0.388,,normal,,1772554497664
aisle-1-4,0.469,16.3,normal,,1772554497664
aisle-5-8,0.154,,normal,,1772554497664
aisle-9-12,0.477,16.1,normal,,1772554497664
pick-a,0.3,,normal,,1772554497664
pick-b,0.097,,normal,,1772554497664
pack,0.846,6.9,critical,"{""add_workers"": 3, ""add_robots"": 0, ""from_zone"": ""auto""}",1772554497664
stage-out,0.354,,normal,,1772554497664
dock-c,0.331,,normal,,1772554497664
dock-d,0.14,,normal,,1772554497664
dock-a,0.248,,normal,,1772554501664
dock-b,0.265,,normal,,1772554501664
stage-in,0.36,,normal,,1772554501664
aisle-1-4,0.489,15.8,normal,,1772554501664
aisle-5-8,0.116,,normal,,1772554501664
aisle-9-12,0.412,,normal,,1772554501664
pick-a,0.273,,normal,,1772554501664
pick-b,0.195,,normal,,1772554501664
pack,0.9,5.5,critical,"{""add_workers"": 3, ""add_robots"": 0, ""from_zone"": ""auto""}",1772554501664
stage-out,0.369,,normal,,1772554501664
dock-c,0.39,,normal,,1772554501664
dock-d,0.169,,normal,,1772554501664
dock-a,0.179,,normal,,1772554505664
dock-b,0.223,,normal,,1772554505664
stage-in,0.361,,normal,,1772554505664
aisle-1-4,0.451,16.7,normal,,1772554505664
aisle-5-8,0.158,,normal,,1772554505664
aisle-9-12,0.458,16.6,normal,,1772554505664
pick-a,0.296,,normal,,1772554505664
pick-b,0.318,,normal,,1772554505664
pack,0.98,3.5,critical,"{""add_workers"": 3, ""add_robots"": 0, ""from_zone"": ""auto""}",1772554505664
stage-out,0.33,,normal,,1772554505664
dock-c,0.388,,normal,,1772554505664
dock-d,0.146,,normal,,1772554505664
dock-a,0.189,,normal,,1772554509664
dock-b,0.279,,normal,,1772554509664
stage-in,0.315,,normal,,1772554509664
aisle-1-4,0.478,16.1,normal,,1772554509664
aisle-5-8,0.204,,normal,,1772554509664
aisle-9-12,0.387,,normal,,1772554509664
pick-a,0.267,,normal,,1772554509664
pick-b,0.358,,normal,,1772554509664
pack,0.98,3.5,critical,"{""add_workers"": 3, ""add_robots"": 0, ""from_zone"": ""auto""}",1772554509664
stage-out,0.314,,normal,,1772554509664
dock-c,0.399,,normal,,1772554509664
dock-d,0.174,,normal,,1772554509664
dock-a,0.194,,normal,,1772554513664
dock-b,0.249,,normal,,1772554513664
stage-in,0.352,,normal,,1772554513664
aisle-1-4,0.416,,normal,,1772554513664
aisle-5-8,0.119,,normal,,1772554513664
aisle-9-12,0.451,16.7,normal,,1772554513664
pick-a,0.337,,normal,,1772554513664
pick-b,0.345,,normal,,1772554513664
pack,0.968,3.8,critical,"{""add_workers"": 3, ""add_robots"": 0, ""from_zone"": ""auto""}",1772554513664
stage-out,0.388,,normal,,1772554513664
dock-c,0.325,,normal,,1772554513664
dock-d,0.191,,normal,,1772554513664
dock-a,0.261,,normal,,1772554517664
dock-b,0.208,,normal,,1772554517664
stage-in,0.316,,normal,,1772554517664
aisle-1-4,0.417,,normal,,1772554517664
aisle-5-8,0.066,,normal,,1772554517664
aisle-9-12,0.346,,normal,,1772554517664
pick-a,0.236,,normal,,1772554517664
pick-b,0.24,,normal,,1772554517664
pack,0.94,4.5,critical,"{""add_workers"": 3, ""add_robots"": 0, ""from_zone"": ""auto""}",1772554517664
stage-out,0.457,16.6,normal,,1772554517664
dock-c,0.321,,normal,,1772554517664
dock-d,0.164,,normal,,1772554517664
dock-a,0.303,,normal,,1772554521664
dock-b,0.215,,normal,,1772554521664
stage-in,0.252,,normal,,1772554521664
aisle-1-4,0.46,16.5,normal,,1772554521664
aisle-5-8,0.097,,normal,,1772554521664
aisle-9-12,0.332,,normal,,1772554521664
pick-a,0.193,,normal,,1772554521664
pick-b,0.279,,normal,,1772554521664
pack,0.962,4.0,critical,"{""add_workers"": 3, ""add_robots"": 0, ""from_zone"": ""auto""}",1772554521664
stage-out,0.454,16.6,normal,,1772554521664
dock-c,0.251,,normal,,1772554521664
dock-d,0.184,,normal,,1772554521664
dock-a,0.3,,normal,,1772554525664
dock-b,0.277,,normal,,1772554525664
stage-in,0.295,,normal,,1772554525664
aisle-1-4,0.453,16.7,normal,,1772554525664
aisle-5-8,0.17,,normal,,1772554525664
aisle-9-12,0.347,,normal,,1772554525664
pick-a,0.214,,normal,,1772554525664
pick-b,0.269,,normal,,1772554525664
pack,0.98,3.5,critical,"{""add_workers"": 3, ""add_robots"": 0, ""from_zone"": ""auto""}",1772554525664
stage-out,0.461,16.5,normal,,1772554525664
dock-c,0.294,,normal,,1772554525664
dock-d,0.139,,normal,,1772554525664
dock-a,0.224,,normal,,1772554529664
dock-b,0.306,,normal,,1772554529664
stage-in,0.264,,normal,,1772554529664
aisle-1-4,0.442,,normal,,1772554529664
aisle-5-8,0.143,,normal,,1772554529664
aisle-9-12,0.356,,normal,,1772554529664
pick-a,0.277,,normal,,1772554529664
pick-b,0.3,,normal,,1772554529664
pack,0.98,3.5,critical,"{""add_workers"": 3, ""add_robots"": 0, ""from_zone"": ""auto""}",1772554529664
